gen	onset.shape1	onset.shape2	duration.shape1	duration.shape2	lk	prior	post	mean.onset	variance.onset	mean.duration	variance.duration	true.onset.shape1	true.onset.shape2	true.durationshape1	true.durationshape2	true.mean.onset	true.variance.onset	true.mean.duration	true.variance.duration
2721	115.288431092388	316.856909865153	69.217492051776	407.430309866275	-2003.14214055978	-30.4016093380016	-2033.54374989778	97.3752887292056	60.1646400569698	38.8637296777672	18.6130971685648	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2731	108.876247085643	299.233764241498	65.3278808941471	384.535150965882	-2003.33146308861	-30.4016093380016	-2033.73307242661	97.3752887292056	63.6993297879118	38.8637296777672	19.7188598780752	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2741	99.3981103822689	274.111602709468	60.2283343745685	354.518030191047	-2004.16607580434	-30.4016093380016	-2034.56768514234	97.1335122431404	69.4743336648376	38.8988397987731	21.4230997938595	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2751	102.207226278846	281.858342135863	75.7986030022283	446.168264598894	-2003.92507127532	-30.4016093380016	-2034.32668061332	97.1335122431404	67.5698242124731	38.8988397987731	17.0308606697752	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2761	102.507397242454	282.686127931839	83.7314068607602	492.862599201083	-2003.9453335699	-30.4016093380016	-2034.3469429079	97.1335122431404	67.372472794088	38.8988397987731	15.4201320712283	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2771	102.946252745636	282.888993831582	52.5150217324336	309.115672106045	-2003.80020033211	-30.4016093380016	-2034.20180967011	97.3871168730486	67.372472794088	38.8620120270215	24.5145247077092	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2781	110.312846271439	303.13186984602	78.0807039297423	459.601243178176	-2003.3240540447	-30.4016093380016	-2033.72566338271	97.3871168730486	62.8842547926984	38.8620120270215	16.5027232703905	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2791	90.7024050825598	249.243769710673	72.1208202464911	424.519977101421	-2004.83457949585	-30.4016093380016	-2035.23618883385	97.3871168730485	76.4403564334555	38.8620120270215	17.8637265096698	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2801	78.8808306722301	216.758922508839	65.3464868943703	382.817820978159	-2007.2977320058	-30.4016093380016	-2037.6993413438	97.3871168730485	87.8575674579583	39.0204249933129	19.8586012074051	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2811	87.2744842239431	236.931385313535	78.4709745392138	459.704705039352	-2005.92556659336	-30.4016093380016	-2036.32717593136	98.256045725467	80.5926602907453	38.8937271575654	16.4360984775934	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2821	84.8510180415496	230.352197765642	81.47264045834	467.6119419917	-2007.86722019902	-30.4016093380016	-2038.26882953702	98.256045725467	82.8872220710487	39.5792105181214	16.3447613372198	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2831	91.066764104717	247.226606575947	81.47264045834	467.6119419917	-2006.85846884723	-30.4016093380016	-2037.26007818523	98.256045725467	77.2464434410006	39.5792105181214	16.3447613372198	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2841	92.139536528218	250.138952133602	92.7368529011149	532.262850882598	-2006.52282411849	-30.4016093380016	-2036.92443345649	98.256045725467	76.3496899277318	39.5792105181214	14.3626285461256	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2851	111.833541638194	303.60392479509	88.1307693214996	527.340278106136	-2003.14252345194	-30.4016093380016	-2033.54413278994	98.256045725467	62.9367150671331	38.1957039251916	14.1605373673104	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2861	99.8470547152018	271.06320024128	100.376854707047	601.738643392092	-2003.40728045244	-30.4016093380016	-2033.80888979044	98.256045725467	70.4718566344917	38.134636273785	12.3990058736088	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2871	109.077040593218	296.120619485275	96.922403783157	581.029919068412	-2003.15963763353	-30.4016093380016	-2033.56124697154	98.256045725467	64.5232819980443	38.134636273785	12.8402730167291	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2881	103.11841501751	279.944237295555	96.3595058742644	577.655461629455	-2003.25960111262	-30.4016093380016	-2033.66121045063	98.256045725467	68.2420068974221	38.134636273785	12.9151701968868	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2891	110.632456016942	301.648012199924	121.557898403949	728.714653319878	-2003.29137485407	-30.4016093380016	-2033.69298419207	97.9450872868971	63.2904740186125	38.179091965324	10.2649509740135	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2901	118.019572062293	323.062840403983	111.182579084819	695.004100375861	-2005.5325902119	-30.4016093380016	-2035.9341995499	97.6623474100333	59.058722914058	36.8689913374877	10.5268673176785	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2911	110.799108435698	303.297784087643	176.841898782711	1002.5508807703	-2004.71518368908	-30.4016093380016	-2035.11679302708	97.6623474100332	62.8981405866729	40.0854566178031	7.71735324100529	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2921	119.689709387529	327.634618616079	142.244417055572	806.411074441954	-2004.54183726759	-30.4016093380016	-2034.94344660559	97.6623474100332	58.2364620257993	40.0854566178031	9.59243444017551	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2931	135.956737923607	372.163439996861	149.81006491544	849.302193445538	-2004.92274133342	-30.4016093380016	-2035.32435067143	97.6623474100332	51.2822391162479	40.0854566178031	9.10848553928503	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2941	108.636946211141	297.379153326038	129.382378207306	733.493691940454	-2004.7803065715	-30.4016093380016	-2035.1819159095	97.6623474100332	64.1469040971908	40.0854566178031	10.5449246225614	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2951	104.63954245536	286.436793605376	137.733440017245	785.126952740901	-2004.67848746379	-30.4016093380016	-2035.08009680179	97.6623474100332	66.5911719267331	39.899138403051	9.82248056834236	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2961	115.088358108033	315.039033086709	134.085671480763	777.630129789015	-2003.75030901261	-30.4016093380016	-2034.15191835061	97.6623474100332	60.559415236112	39.3172396592144	9.82248056834236	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2971	115.141928394443	315.185674602064	138.475060751477	809.274406711463	-2003.86656172266	-30.4016093380016	-2034.26817106066	97.6623474100332	60.5313050257892	39.0605312421348	9.3982931596427	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2981	109.296508918343	299.18461828316	123.256521584413	720.33438972498	-2003.72025269603	-30.4016093380016	-2034.12186203404	97.6623474100332	63.7607473669382	39.0605312421348	10.5573307868633	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
2991	112.612743060535	313.43193083994	80.3381919540539	469.511566032624	-2004.6675463428	-30.4016093380016	-2035.0691556808	96.4773267572805	60.6642613091433	39.2336738420679	16.3308591637374	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3001	151.3136459782	421.147082758516	91.5777462332122	535.197643883795	-2006.0901418408	-30.4016093380016	-2036.4917511788	96.4773267572805	45.175455597885	39.2336738420679	14.3297267775702	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3011	148.591328521395	413.570131929896	65.2914193677649	381.575385383132	-2004.67056166887	-30.4016093380016	-2035.07217100687	96.4773267572804	46.0016380869106	39.2336738420679	20.0859936986461	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3021	127.678608362006	355.915199553603	71.9673506499752	420.590788578032	-2004.67918740483	-30.4016093380016	-2035.08079674283	96.3674292129577	53.4208853409935	39.2497309010787	18.2414472040347	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3031	119.535800370196	333.216415720413	71.9673506499752	420.590788578032	-2004.67210842045	-30.4016093380016	-2035.07371775845	96.3674292129576	57.0519092394817	39.2497309010787	18.2414472040347	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3041	137.682742664859	383.802591987155	68.6025164125844	400.926061829625	-2004.74293631521	-30.4016093380016	-2035.14454565322	96.3674292129577	49.5467117117396	39.2497309010787	19.1342569934505	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3051	148.381612277938	413.626619380534	77.8583390231932	421.562842501997	-2005.30880008393	-30.4016093380016	-2035.71040942193	96.3674292129577	45.9805537360577	41.8790522763492	18.9764598425125	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3061	142.337167424374	396.777204871353	53.3734688792004	298.968654338433	-2003.99744718612	-30.4016093380016	-2034.39905652412	96.3674292129576	47.929534145855	40.6929833592041	26.2508804601024	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3071	160.211884614168	446.604530037147	37.9806927231289	212.746835323278	-2004.21861827596	-30.4016093380016	-2034.62022761396	96.3674292129576	42.5908705747375	40.6929833592041	36.8475466711566	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3081	157.02419768114	437.718576113947	30.7616830581591	182.073779594717	-2003.76488511168	-30.4016093380016	-2034.16649444968	96.3674292129576	43.4540398781562	38.8261894829387	41.7260354957386	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3091	154.521680955642	430.742593596841	31.998911305282	189.396747676441	-2003.75581835489	-30.4016093380016	-2034.15742769289	96.3674292129576	44.156588373692	38.8261894829387	40.1199652266362	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3101	172.203293841997	480.03162376103	29.0039574254712	171.67006570075	-2004.00083675986	-30.4016093380016	-2034.40244609786	96.3674292129576	39.6295873842846	38.8261894829387	44.2422180437056	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3111	149.504673753425	416.757250692129	32.5617325453085	196.567757722246	-2004.36468156258	-30.4016093380016	-2034.76629090058	96.3674292129576	45.6357621303734	38.1755395724588	38.2298744270243	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3121	169.397113678643	472.209153061854	36.7935165664083	210.201180334783	-2003.86700478127	-30.4016093380016	-2034.26861411927	96.3674292129576	40.2850572574158	40.0167982047156	36.8897857581493	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3131	145.77323956977	411.652470692524	47.0127614417718	259.58718348005	-2005.22928739182	-30.4016093380016	-2035.63089672982	95.451701389822	46.0738881399075	41.3314159688678	30.6649174139599	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3141	143.416807969558	402.572405757942	39.1052151150205	215.924620034553	-2005.03947691716	-30.4016093380016	-2035.44108625516	95.8757674927526	47.1718485392011	41.2663914349015	36.7256841598551	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3151	143.416807969558	402.572405757942	31.6714884861079	172.38211811634	-2006.64838440329	-30.4016093380016	-2037.04999374129	95.8757674927526	47.1718485392011	41.7712049941471	46.313791186818	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3161	150.490699279009	419.91623914382	46.6914366652634	254.132948433526	-2005.33678017189	-30.4016093380016	-2035.7383895099	96.2981014724627	45.2838090515115	41.7056538578629	31.3660104173809	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3171	124.364877052129	349.132556746652	38.4323142421664	227.469356498634	-2005.57892033801	-30.4016093380016	-2035.98052967601	95.8678482369928	54.3756792831312	38.8992344441076	33.554995001272	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3181	112.073893966112	314.627779743155	63.4826340932623	375.73469645992	-2006.89198173548	-30.4016093380016	-2037.29359107349	95.8678482369928	60.3250393133831	38.8992344441076	20.3442336454238	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3191	112.073893966112	314.627779743155	35.9479912775145	212.974409295675	-2006.17504955959	-30.4016093380016	-2036.57665889759	95.8678482369928	60.3250393133831	38.866571356364	35.8096496803154	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3201	137.642053626618	386.405898816414	36.7683807297996	214.905984525979	-2004.80578100046	-30.4016093380016	-2035.20739033847	95.8678482369928	49.1405026166838	39.3188770441341	35.7614429253011	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3211	145.939648334968	409.699939095645	28.3905545665359	165.938775634332	-2004.71878261675	-30.4016093380016	-2035.12039195476	95.8678482369928	46.3515726576444	39.3188770441341	46.260333163939	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3221	158.998913881703	446.361534215094	30.9734712176762	181.035558110042	-2004.58259508458	-30.4016093380016	-2034.98420442258	95.8678482369928	42.5507969094852	39.3188770441342	42.4207364368538	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3231	170.917921306744	479.822054860666	29.3040949622563	171.278290028215	-2004.6620606375	-30.4016093380016	-2035.0636699755	95.8678482369928	39.5880584656416	39.3188770441342	44.82534469571	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3241	131.520259474898	364.844133899345	37.419248075693	218.710212098385	-2003.2982306744	-30.4016093380016	-2033.6998400124	96.7130103390466	52.1686770315054	39.1954030386862	34.9214635474005	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3251	146.698231988064	406.948629876034	36.372694804645	212.59325626271	-2003.1847366804	-30.4016093380016	-2033.5863460184	96.7130103390466	46.7808333354802	39.1954030386861	35.9222407375487	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3261	141.671684629057	392.062064004448	36.1056210537085	211.032247965721	-2003.0918719092	-30.4016093380016	-2033.49348124721	96.8838208601143	48.5776705432716	39.1704484658798	36.1408235683169	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3271	190.490239259607	527.162478319997	29.1787906921165	170.545904293374	-2004.3520830129	-30.4016093380016	-2034.7536923509	96.8838208601143	36.1455807987113	39.1704484658798	44.677646392725	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3281	191.622441472088	533.427259514444	30.5565975543407	178.598990514084	-2004.3514681168	-30.4016093380016	-2034.7530774548	96.4653747765789	35.6784022188393	39.2315813702925	42.8060043801965	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3291	191.622441472089	533.427259514444	39.9218667175784	231.443773869289	-2004.62664301064	-30.4016093380016	-2035.02825234864	96.4653747765789	35.6784022188393	39.505382826064	33.2196376891574	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3301	189.909515441282	531.892370564278	26.1974468839582	155.066832490138	-2004.98612488657	-30.4016093380016	-2035.38773422457	96.0332391477485	35.7355864280643	38.8727578059381	49.0737322953983	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3311	188.290293213611	527.357305814388	26.3502743824401	150.462882763773	-2004.9424361766	-30.4016093380016	-2035.3440455146	96.0332391477485	36.0424695523335	40.08382669369	51.5963161174343	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3321	223.431939923458	625.78088259305	23.3629067729081	133.404694454932	-2006.24721017982	-30.4016093380016	-2036.64881951782	96.0332391477485	30.380333704292	40.08382669369	58.1520147010773	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3331	212.506939692351	595.182498631948	37.074900334083	211.701643082819	-2005.40378428722	-30.4016093380016	-2035.80539362522	96.0332391477485	31.9402579576678	40.08382669369	36.7308464615985	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3341	189.979034827357	532.087078191084	30.6469662503864	180.982752448815	-2005.11342652984	-30.4016093380016	-2035.51503586784	96.0332391477485	35.7225277228015	38.9501781365161	42.1351583679832	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3351	194.387581369877	542.345662154437	30.0269561973486	177.321341886088	-2004.751600203	-30.4016093380016	-2035.153209541	96.3055051793161	35.0760377002778	38.9107501774758	42.9139952901183	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3361	176.427721659286	483.854621275987	27.4111441108877	171.488679469923	-2004.39565448165	-30.4016093380016	-2034.79726381965	97.5281545760677	39.4476516180089	36.8613162572348	42.5243379188149	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3371	188.730822110183	526.016316051037	30.6725326628998	178.690570098327	-2004.27446785558	-30.4016093380016	-2034.67607719359	96.3791897753337	36.1712323611352	39.3540240227877	42.8904617463127	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3381	157.223050564572	438.200231057117	30.6725326628998	178.690570098327	-2003.65731941224	-30.4016093380016	-2034.05892875024	96.3791897753338	43.4078562055005	39.3540240227877	42.8904617463127	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3391	178.957125350084	497.279250347086	30.6725326628998	178.690570098327	-2003.88918139171	-30.4016093380016	-2034.29079072972	96.5924831911611	38.2822740864293	39.322775683527	42.8223760229204	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3401	181.11805345291	503.283955132802	26.2538606977631	152.948482830691	-2004.1906828623	-30.4016093380016	-2034.5922922003	96.5924831911611	37.8261928488307	39.322775683527	49.9896267240668	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3411	175.781323303041	488.454452462594	34.0765917973515	198.5217745857	-2003.78141753658	-30.4016093380016	-2034.18302687458	96.5924831911611	38.972871724916	39.322775683527	38.5629746785896	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3421	151.45737604531	420.863993383951	35.7750064869157	208.416317448432	-2003.3229840765	-30.4016093380016	-2033.7245934145	96.5924831911611	45.2209701891078	39.322775683527	36.7396682036139	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3431	175.666773968519	487.192514742486	41.362910538521	240.970060942977	-2003.94803041583	-30.4016093380016	-2034.34963975384	96.729990196251	39.0892405356723	39.3026303568225	31.761288603718	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3441	175.666773968519	487.192514742486	34.4789210652318	200.865645143599	-2003.74133726741	-30.4016093380016	-2034.14294660541	96.729990196251	39.0892405356723	39.3026303568225	38.0758501137761	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3451	176.394658487104	487.534889364399	52.0971425028384	303.505034834834	-2004.49116646092	-30.4016093380016	-2034.89277579892	96.9742204668279	39.0892405356723	39.2668496444967	25.1895335352055	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3461	159.74530960836	441.517971770597	54.0638120824106	308.735943190204	-2003.82139603211	-30.4016093380016	-2034.22300537011	96.9742204668279	43.1565261221508	39.9407529010999	25.0409395749204	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3471	145.359747285059	401.757904227237	66.4631780378494	379.54356469824	-2003.67227312852	-30.4016093380016	-2034.07388246652	96.9742204668279	47.4197299859448	39.9407529010999	20.3797545276198	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3481	151.767045946121	419.253270035216	71.6785844753299	409.32658153659	-2003.97283064397	-30.4016093380016	-2034.37443998198	97.0105094687114	45.4490798357396	39.9353451747992	18.8948618304435	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3491	109.081718650528	301.335951821392	71.6785844753299	409.32658153659	-2004.20548979113	-30.4016093380016	-2034.60709912913	97.0105094687114	63.190764215061	39.9353451747992	18.8948618304435	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3501	109.081718650528	301.335951821392	66.8660591801333	381.844251325128	-2004.24049733661	-30.4016093380016	-2034.64210667461	97.0105094687114	63.190764215061	39.9353451747992	20.2517505171781	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3511	112.916698697397	313.493026904797	54.7475681496299	312.640589684669	-2004.26842796841	-30.4016093380016	-2034.67003730641	96.6549132207174	60.6838579522587	39.988335532288	24.7880019911917	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3521	138.756981117779	380.509735571731	52.6178139145603	300.478449110392	-2003.9969924474	-30.4016093380016	-2034.3986017854	97.534266072117	50.141731579698	39.8572958427037	25.619747510347	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3531	141.891146808085	389.815212040761	52.1182872708601	297.625860224201	-2003.82863691336	-30.4016093380016	-2034.23024625136	97.4038916838949	48.9292119691959	39.8767240157461	25.8898205590413	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3541	141.891146808085	389.81521204076	40.6437977173898	234.34030920302	-2003.61911466824	-30.4016093380016	-2034.02072400624	97.403891683895	48.9292119691959	39.5518207148911	32.6814716938008	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3551	162.178229173666	445.549579490221	56.162064584955	323.814119729448	-2004.13976964334	-30.4016093380016	-2034.54137898134	97.403891683895	42.8186489568536	39.5518207148911	23.6748834956434	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3561	181.949212760149	499.866077259058	65.5903521856196	378.174882150264	-2005.64609625327	-30.4016093380016	-2036.04770559127	97.403891683895	38.1726987231357	39.5518207148912	20.2793880500263	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3571	181.949212760149	499.866077259058	54.9671851715369	316.924792773642	-2005.19592312295	-30.4016093380016	-2035.59753246095	97.403891683895	38.1726987231357	39.5518207148911	24.1881491470012	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3581	162.280037189038	445.829274975052	51.6797063380187	309.939560636181	-2004.20553323016	-30.4016093380016	-2034.60714256816	97.403891683895	42.7918303479031	38.2426755374172	24.1881491470012	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3591	146.158915187837	401.539981861276	35.7043657271783	214.130385221137	-2002.77256382806	-30.4016093380016	-2033.17417316606	97.403891683895	47.5031068763396	38.2426755374172	34.967598707866	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3601	151.489437505563	416.184438082233	36.4019087213688	218.313771398492	-2002.92093976622	-30.4016093380016	-2033.32254910423	97.403891683895	45.8345344640852	38.2426755374172	34.3001606668662	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3611	154.454865567107	424.33130978358	36.5437722100584	225.089652848837	-2003.55735071818	-30.4016093380016	-2033.95896005618	97.403891683895	44.956060453991	37.3766128100817	32.7636322106806	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3621	156.152192535876	431.75970729703	41.7172961518415	255.170052724681	-2004.62262387214	-30.4016093380016	-2035.02423321015	96.9457333518742	44.1266638790534	37.6657990609611	29.131031441345	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
3631	142.581086877707	394.235696192789	37.2467721946379	213.699247377733	-2003.5602812471	-30.4016093380016	-2033.9618905851	96.9457333518742	48.3189039024375	39.7860712142681	36.0469861556005	88.0676336684406	235.433702711231	77.7122061756863	518.474949834894	99.364925810553	70.583917467622	34.6251801045806	13.3940576385854
